Month/Year: 09/2013
Station Location: PORTLAND INTERNATIONAL AIRPORT (24229)
Lat: 45.595
Lon: -122.609
Elev: 19 ft. above sea level
WBAN,Date,Time,StationType,SkyCondition,SkyConditionFlag,Visibility,VisibilityFlag,WeatherType,WeatherTypeFlag,DryBulbFarenheit,DryBulbFarenheitFlag,DryBulbCelsius,DryBulbCelsiusFlag,WetBulbFarenheit,WetBulbFarenheitFlag,WetBulbCelsius,WetBulbCelsiusFlag,DewPointFarenheit,DewPointFarenheitFlag,DewPointCelsius,DewPointCelsiusFlag,RelativeHumidity,RelativeHumidityFlag,WindSpeed,WindSpeedFlag,WindDirection,WindDirectionFlag,ValueForWindCharacter,ValueForWindCharacterFlag,StationPressure,StationPressureFlag,PressureTendency,PressureTendencyFlag,PressureChange,PressureChangeFlag,SeaLevelPressure,SeaLevelPressureFlag,RecordType,RecordTypeFlag,HourlyPrecip,HourlyPrecipFlag,Altimeter,AltimeterFlag
24229,20130902,0153,11,BKN060 BKN130, ,10.00, , , ,67, ,19.4, ,61, ,15.8, ,56, ,13.3, , 68, , 0, ,000, , , ,29.77, , , , , ,29.88, ,AA, , , ,29.89, 
24229,20130902,0253,11,BKN040 BKN060 BKN120, ,10.00, , , ,66, ,18.9, ,61, ,16.2, ,58, ,14.4, , 76, , 3, ,120, , , ,29.77, , , , , ,29.89, ,AA, , , ,29.89, 
24229,20130902,0353,11,BKN040, ,10.00, , , ,67, ,19.4, ,61, ,16.1, ,57, ,13.9, , 70, , 6, ,100, , , ,29.77, , , , , ,29.88, ,AA, , , ,29.89, 
24229,20130902,0453,11,BKN040 BKN060, ,10.00, , , ,67, ,19.4, ,62, ,16.4, ,58, ,14.4, , 73, , 6, ,110, , , ,29.77, , , , , ,29.88, ,AA, , , ,29.89, 
24229,20130902,0553,11,SCT060 SCT250, ,10.00, , , ,64, ,17.8, ,60, ,15.5, ,57, ,13.9, , 78, , 7, ,100, , , ,29.76, , , , , ,29.88, ,AA, , , ,29.88, 
24229,20130902,0653,11,FEW060 SCT250, ,10.00, , , ,67, ,19.4, ,63, ,17.1, ,60, ,15.6, , 78, , 3, ,290, , , ,29.77, , , , , ,29.89, ,AA, , , ,29.89, 
24229,20130902,0753,11,FEW070 SCT250, ,10.00, , , ,69, ,20.6, ,63, ,17.2, ,59, ,15.0, , 71, , 3, ,VR , , , ,29.78, , , , , ,29.89, ,AA, , , ,29.90, 
24229,20130902,0853,11,FEW046 SCT090 SCT250, ,10.00, , , ,72, ,22.2, ,63, ,16.9, ,56, ,13.3, , 57, , 3, ,070, , , ,29.77, , , , , ,29.88, ,AA, , , ,29.89, 
24229,20130902,0953,11,FEW045 SCT090 SCT250, ,10.00, , , ,75, ,23.9, ,64, ,17.5, ,56, ,13.3, , 52, , 6, ,290, , , ,29.77, , , , , ,29.88, ,AA, , , ,29.89, 
24229,20130902,1053,11,BKN046 BKN090 BKN250, ,10.00, , , ,75, ,23.9, ,64, ,17.8, ,57, ,13.9, , 54, , 5, ,330, , , ,29.77, , , , , ,29.89, ,AA, , , ,29.89, 
24229,20130902,1121,11,SCT046 SCT090 SCT250, ,10.00, , , ,75, ,24.0, ,65, ,18.4, ,59, ,15.0, , 58, ,13, ,270, , , ,29.77, , , , , ,M, ,SP, , , ,29.89, 
24229,20130902,1153,11,SCT046 SCT090 SCT250, ,10.00, , , ,76, ,24.4, ,66, ,18.6, ,59, ,15.0, , 56, ,10, ,300, , , ,29.78, , , , , ,29.89, ,AA, , , ,29.90, 
24229,20130902,1253,11,BKN044 BKN090 BKN250, ,10.00, , , ,77, ,25.0, ,65, ,18.5, ,58, ,14.4, , 52, , 7, ,310, , , ,29.77, , , , , ,29.89, ,AA, , , ,29.89, 
24229,20130902,1353,11,FEW045 SCT060 BKN090, ,10.00, , , ,79, ,26.1, ,66, ,18.6, ,57, ,13.9, , 47, , 7, ,310, , , ,29.77, , , , , ,29.88, ,AA, , , ,29.89, 
24229,20130902,1453,11,SCT050 BKN065 BKN085, ,10.00, , , ,79, ,26.1, ,66, ,18.6, ,57, ,13.9, , 47, , 8, ,280, , , ,29.76, , , , , ,29.88, ,AA, , , ,29.88, 
24229,20130902,1553,11,SCT055 SCT080, ,10.00, , , ,78, ,25.6, ,66, ,18.7, ,58, ,14.4, , 50, , 6, ,320, , , ,29.75, , , , , ,29.87, ,AA, , , ,29.87, 
24229,20130902,1653,11,FEW050 BKN060 BKN090, ,10.00, , , ,79, ,26.1, ,63, ,17.2, ,52, ,11.1, , 39, , 6, ,290, , , ,29.75, , , , , ,29.87, ,AA, , , ,29.87, 
24229,20130902,1753,11,FEW035 SCT050 BKN080, ,10.00, , , ,78, ,25.6, ,63, ,17.3, ,53, ,11.7, , 42, , 9, ,260, , , ,29.75, , , , , ,29.87, ,AA, , , ,29.87, 
24229,20130902,1853,11,FEW050 BKN080, ,10.00, , , ,76, ,24.4, ,64, ,17.7, ,56, ,13.3, , 50, , 7, ,290, , , ,29.76, , , , , ,29.88, ,AA, , , ,29.88, 
24229,20130902,1953,11,FEW050 BKN075, ,10.00, , , ,74, ,23.3, ,65, ,18.2, ,59, ,15.0, , 60, , 7, ,320, , , ,29.79, , , , , ,29.91, ,AA, , , ,29.91, 
24229,20130902,2053,11,BKN085, ,10.00, , , ,72, ,22.2, ,64, ,17.8, ,59, ,15.0, , 64, , 3, ,330, , , ,29.80, , , , , ,29.91, ,AA, , , ,29.92, 
24229,20130902,2153,11,SCT085 BKN120, ,10.00, , , ,70, ,21.1, ,63, ,17.4, ,59, ,15.0, , 68, , 6, ,310, , , ,29.80, , , , , ,29.92, ,AA, , , ,29.92, 
24229,20130902,2251,11,FEW085 BKN100CB, ,10.00, ,+TSRA, ,70, ,21.0, ,62, ,16.8, ,57, ,14.0, , 64, , 6, ,310, , , ,29.80, , , , , ,M, ,SP, , , ,29.92, 
24229,20130902,2253,11,FEW085 BKN100CB, ,10.00, ,+TSRA, ,69, ,20.6, ,62, ,16.9, ,58, ,14.4, , 68, , 6, ,320, , , ,29.80, , , , , ,29.91, ,AA, ,  T, ,29.92, 
24229,20130902,2353,11,BKN060CB BKN095 OVC110, ,10.00, ,-TSRA, ,67, ,19.4, ,63, ,17.4, ,61, ,16.1, , 81, , 0, ,000, , , ,29.81, , , , , ,29.93, ,AA, ,0.02, ,29.93, 
24229,20130903,0053,11,OVC055CB, , 9.00, ,-TSRA, ,66, ,18.9, ,64, ,17.5, ,62, ,16.7, , 87, , 6, ,310, , , ,29.82, , , , , ,29.94, ,AA, ,0.01, ,29.94, 
24229,20130903,0118,11,SCT055 SCT065 OVC090, , 8.00, ,-RA, ,66, ,19.0, ,64, ,17.8, ,63, ,17.0, , 90, , 5, ,320, , , ,29.83, , , , , ,M, ,SP, , , ,29.95, 
24229,20130903,0153,11,BKN060 OVC090, ,10.00, , , ,66, ,18.9, ,63, ,17.2, ,61, ,16.1, , 84, , 0, ,000, , , ,29.82, , , , , ,29.94, ,AA, ,0.05, ,29.94, 
24229,20130903,0253,11,BKN060 OVC090, ,10.00, , , ,63, ,17.2, ,61, ,15.9, ,59, ,15.0, , 87, , 8, ,290, , , ,29.83, , , , , ,29.94, ,AA, ,  T, ,29.95, 
24229,20130903,0353,11,SCT050 SCT065 OVC090, ,10.00, ,-RA, ,62, ,16.7, ,60, ,15.6, ,59, ,15.0, , 90, , 3, ,030, , , ,29.83, , , , , ,29.95, ,AA, ,0.04, ,29.95, 
24229,20130903,0453,11,FEW045 BKN060 BKN085, ,10.00, , , ,63, ,17.2, ,61, ,15.9, ,59, ,15.0, , 87, , 0, ,000, , , ,29.83, , , , , ,29.94, ,AA, ,0.01, ,29.95, 
24229,20130903,0553,11,SCT100, ,10.00, , , ,62, ,16.7, ,61, ,16.0, ,60, ,15.6, , 93, , 0, ,000, , , ,29.84, , , , , ,29.95, ,AA, , , ,29.96, 
24229,20130903,0653,11,FEW008 BKN100, ,10.00, , , ,63, ,17.2, ,61, ,16.2, ,60, ,15.6, , 90, , 5, ,250, , , ,29.85, , , , , ,29.96, ,AA, , , ,29.97, 
24229,20130903,0753,11,FEW008 SCT050 BKN100, ,10.00, , , ,66, ,18.9, ,62, ,16.8, ,60, ,15.6, , 81, , 0, ,000, , , ,29.86, , , , , ,29.97, ,AA, , , ,29.98, 
24229,20130903,0853,11,SCT014 SCT050 BKN090, ,10.00, , , ,66, ,18.9, ,62, ,16.8, ,60, ,15.6, , 81, , 0, ,000, , , ,29.87, , , , , ,29.99, ,AA, , , ,29.99, 
24229,20130903,0953,11,FEW015 SCT060 BKN090, ,10.00, , , ,68, ,20.0, ,63, ,17.0, ,59, ,15.0, , 73, , 0, ,000, , , ,29.88, , , , , ,29.99, ,AA, , , ,30.00, 
24229,20130903,1053,11,FEW025 BKN060 BKN090, ,10.00, , , ,71, ,21.7, ,64, ,17.6, ,59, ,15.0, , 66, , 3, ,350, , , ,29.87, , , , , ,29.99, ,AA, , , ,29.99, 
24229,20130903,1153,11,FEW090, ,10.00, , , ,73, ,22.8, ,62, ,16.8, ,55, ,12.8, , 53, , 3, ,010, , , ,29.87, , , , , ,29.98, ,AA, , , ,29.99, 
24229,20130903,1253,11,FEW050 SCT090, ,10.00, , , ,76, ,24.4, ,63, ,16.9, ,53, ,11.7, , 45, , 3, ,350, , , ,29.87, , , , , ,29.98, ,AA, , , ,29.99, 
24229,20130903,1353,11,FEW050 SCT090 SCT250, ,10.00, , , ,77, ,25.0, ,63, ,17.4, ,54, ,12.2, , 45, , 5, ,350, , , ,29.86, , , , , ,29.97, ,AA, , , ,29.98, 
24229,20130903,1453,11,FEW050 SCT250, ,10.00, , , ,78, ,25.6, ,64, ,17.6, ,54, ,12.2, , 44, , 7, ,270, , , ,29.85, , , , , ,29.96, ,AA, , , ,29.97, 
24229,20130903,1553,11,FEW050 SCT250, ,10.00, , , ,79, ,26.1, ,64, ,17.8, ,54, ,12.2, , 42, , 6, ,290, , , ,29.84, , , , , ,29.95, ,AA, , , ,29.96, 
24229,20130903,1653,11,FEW060 SCT120 SCT250, ,10.00, , , ,79, ,26.1, ,64, ,17.5, ,53, ,11.7, , 41, , 5, ,320, , , ,29.83, , , , , ,29.95, ,AA, , , ,29.95, 
24229,20130903,1753,11,FEW060 SCT250, ,10.00, , , ,78, ,25.6, ,65, ,18.1, ,56, ,13.3, , 47, , 3, ,310, , , ,29.83, , , , , ,29.94, ,AA, , , ,29.95, 
24229,20130903,1853,11,FEW060 SCT200 BKN250, ,10.00, , , ,74, ,23.3, ,64, ,17.9, ,58, ,14.4, , 58, , 5, ,320, , , ,29.84, , , , , ,29.95, ,AA, , , ,29.96, 
24229,20130903,1953,11,SCT250, ,10.00, , , ,72, ,22.2, ,63, ,17.2, ,57, ,13.9, , 59, ,10, ,340, , , ,29.86, , , , , ,29.97, ,AA, , , ,29.98, 
24229,20130903,2053,11,FEW250, ,10.00, , , ,69, ,20.6, ,62, ,16.9, ,58, ,14.4, , 68, , 7, ,300, , , ,29.87, , , , , ,29.99, ,AA, , , ,29.99, 
24229,20130903,2153,11,SCT250, ,10.00, , , ,67, ,19.4, ,62, ,16.4, ,58, ,14.4, , 73, , 8, ,300, , , ,29.88, , , , , ,29.99, ,AA, , , ,30.00, 
24229,20130903,2253,11,SCT250, ,10.00, , , ,67, ,19.4, ,62, ,16.8, ,59, ,15.0, , 76, ,10, ,310, , , ,29.88, , , , , ,29.99, ,AA, , , ,30.00, 
24229,20130903,2353,11,SCT250, ,10.00, , , ,66, ,18.9, ,62, ,16.5, ,59, ,15.0, , 78, ,11, ,300, , , ,29.87, , , , , ,29.98, ,AA, , , ,29.99, 
24229,20130904,0053,11,FEW040 SCT250, ,10.00, , , ,65, ,18.3, ,61, ,16.0, ,58, ,14.4, , 78, , 0, ,000, , , ,29.87, , , , , ,29.98, ,AA, , , ,29.99, 
24229,20130904,0153,11,FEW110 SCT250, ,10.00, , , ,64, ,17.8, ,60, ,15.8, ,58, ,14.4, , 81, , 0, ,000, , , ,29.88, , , , , ,29.99, ,AA, , , ,30.00, 
24229,20130904,0253,11,FEW085 BKN110 BKN250, ,10.00, , , ,63, ,17.2, ,60, ,15.6, ,58, ,14.4, , 84, , 0, ,000, , , ,29.88, , , , , ,29.99, ,AA, , , ,30.00, 
24229,20130904,0353,11,OVC085, ,10.00, , , ,64, ,17.8, ,61, ,16.1, ,59, ,15.0, , 84, , 5, ,300, , , ,29.88, , , , , ,29.99, ,AA, , , ,30.00, 
24229,20130904,0451,11,BKN018 BKN095, ,10.00, , , ,63, ,17.0, ,61, ,15.9, ,59, ,15.0, , 87, , 5, ,290, , , ,29.89, , , , , ,M, ,SP, , , ,30.01, 
24229,20130904,0453,11,BKN018 BKN095, ,10.00, , , ,64, ,17.8, ,61, ,16.1, ,59, ,15.0, , 84, , 3, ,290, , , ,29.89, , , , , ,30.00, ,AA, , , ,30.01, 
24229,20130904,0553,11,OVC020, ,10.00, , , ,64, ,17.8, ,61, ,16.1, ,59, ,15.0, , 84, , 0, ,000, , , ,29.90, , , , , ,30.01, ,AA, , , ,30.02, 
24229,20130904,0653,11,BKN017 OVC090, ,10.00, , , ,65, ,18.3, ,61, ,16.0, ,58, ,14.4, , 78, , 0, ,000, , , ,29.90, , , , , ,30.01, ,AA, , , ,30.02, 
24229,20130904,0753,11,SCT017 OVC023, ,10.00, , , ,66, ,18.9, ,61, ,16.2, ,58, ,14.4, , 76, , 0, ,000, , , ,29.91, , , , , ,30.02, ,AA, , , ,30.03, 
24229,20130904,0853,11,OVC023, ,10.00, , , ,66, ,18.9, ,61, ,16.2, ,58, ,14.4, , 76, , 0, ,000, , , ,29.91, , , , , ,30.03, ,AA, , , ,30.03, 
24229,20130904,0953,11,OVC021, ,10.00, , , ,67, ,19.4, ,62, ,16.4, ,58, ,14.4, , 73, , 3, ,VR , , , ,29.93, , , , , ,30.05, ,AA, , , ,30.05, 
24229,20130904,1053,11,BKN025 OVC035, ,10.00, , , ,69, ,20.6, ,63, ,17.2, ,59, ,15.0, , 71, , 6, ,010, , , ,29.93, , , , , ,30.04, ,AA, , , ,30.05, 
24229,20130904,1102,11,SCT027 OVC035, ,10.00, , , ,70, ,21.0, ,63, ,17.4, ,59, ,15.0, , 68, , 3, ,360, , , ,29.93, , , , , ,M, ,SP, , , ,30.05, 
24229,20130904,1153,11,SCT022 BKN037 BKN100, ,10.00, , , ,71, ,21.7, ,63, ,17.3, ,58, ,14.4, , 64, , 3, ,VR , , , ,29.92, , , , , ,30.03, ,AA, , , ,30.04, 
24229,20130904,1245,11,BKN029 BKN037 BKN100, ,10.00, , , ,70, ,21.0, ,63, ,17.4, ,59, ,15.0, , 68, , 7, ,090, , , ,29.93, , , , , ,M, ,SP, , , ,30.05, 
24229,20130904,1253,11,BKN029 BKN037 OVC100, ,10.00, , , ,70, ,21.1, ,63, ,17.4, ,59, ,15.0, , 68, , 5, ,070, , , ,29.92, , , , , ,30.04, ,AA, , , ,30.04, 
24229,20130904,1312,11,SCT029 OVC037, ,10.00, , , ,72, ,22.0, ,64, ,17.8, ,59, ,15.0, , 64, , 5, ,050, , , ,29.92, , , , , ,M, ,SP, , , ,30.04, 
24229,20130904,1353,11,FEW029 OVC037, ,10.00, , , ,72, ,22.2, ,64, ,17.8, ,59, ,15.0, , 64, , 3, ,VR , , , ,29.93, , , , , ,30.04, ,AA, , , ,30.05, 
24229,20130904,1453,11,FEW029 SCT037 OVC200, ,10.00, , , ,73, ,22.8, ,64, ,18.0, ,59, ,15.0, , 62, , 3, ,VR , , , ,29.91, , , , , ,30.03, ,AA, , , ,30.03, 
24229,20130904,1553,11,SCT029 OVC150, ,10.00, , , ,73, ,22.8, ,64, ,18.0, ,59, ,15.0, , 62, , 3, ,070, , , ,29.90, , , , , ,30.02, ,AA, , , ,30.02, 
24229,20130904,1653,11,SCT030 SCT100 OVC150, ,10.00, , , ,72, ,22.2, ,65, ,18.1, ,60, ,15.6, , 66, , 3, ,100, , , ,29.90, , , , , ,30.01, ,AA, , , ,30.02, 
24229,20130904,1753,11,BKN035 BKN045 OVC150, ,10.00, , , ,72, ,22.2, ,65, ,18.1, ,60, ,15.6, , 66, , 0, ,000, , , ,29.89, , , , , ,30.00, ,AA, , , ,30.01, 
24229,20130904,1853,11,FEW035 BKN048 BKN150, ,10.00, , , ,71, ,21.7, ,64, ,17.9, ,60, ,15.6, , 68, , 0, ,000, , , ,29.89, , , , , ,30.01, ,AA, , , ,30.01, 
24229,20130904,1953,11,SCT035 BKN050 BKN150, ,10.00, , , ,71, ,21.7, ,64, ,17.9, ,60, ,15.6, , 68, , 3, ,010, , , ,29.90, , , , , ,30.01, ,AA, , , ,30.02, 
24229,20130904,2051,11,BKN029 OVC035, ,10.00, , , ,70, ,21.0, ,65, ,18.0, ,61, ,16.0, , 73, , 3, ,030, , , ,29.91, , , , , ,M, ,SP, , , ,30.03, 
24229,20130904,2053,11,BKN029 OVC035, ,10.00, , , ,70, ,21.1, ,64, ,17.7, ,60, ,15.6, , 71, , 3, ,030, , , ,29.91, , , , , ,30.02, ,AA, , , ,30.03, 
24229,20130904,2127,11,FEW027 SCT034 BKN065, ,10.00, , , ,70, ,21.0, ,65, ,18.0, ,61, ,16.0, , 73, , 5, ,320, , , ,29.91, , , , , ,M, ,SP, , , ,30.03, 
24229,20130904,2153,11,FEW027 SCT034 BKN110, ,10.00, , , ,68, ,20.0, ,63, ,17.3, ,60, ,15.6, , 76, , 8, ,310, , , ,29.90, , , , , ,30.01, ,AA, , , ,30.02, 
24229,20130904,2253,11,FEW030 BKN110, ,10.00, , , ,66, ,18.9, ,62, ,16.5, ,59, ,15.0, , 78, , 7, ,320, , , ,29.89, , , , , ,30.01, ,AA, , , ,30.01, 
24229,20130904,2353,11,FEW030 SCT043 OVC100, ,10.00, , , ,66, ,18.9, ,62, ,16.8, ,60, ,15.6, , 81, , 7, ,300, , , ,29.91, , , , , ,30.03, ,AA, ,  T, ,30.03, 
24229,20130905,0053,11,FEW040 BKN110, ,10.00, , , ,65, ,18.3, ,61, ,16.3, ,59, ,15.0, , 81, , 0, ,000, , , ,29.89, , , , , ,30.00, ,AA, , , ,30.01, 
24229,20130905,0143,11,BKN015 BKN110, ,10.00, , , ,64, ,18.0, ,61, ,16.1, ,59, ,15.0, , 84, , 3, ,270, , , ,29.89, , , , , ,M, ,SP, , , ,30.01, 
24229,20130905,0153,11,BKN015 OVC120, ,10.00, , , ,64, ,17.8, ,61, ,16.1, ,59, ,15.0, , 84, , 7, ,270, , , ,29.89, , , , , ,30.01, ,AA, , , ,30.01, 
24229,20130905,0207,11,BKN013 OVC120, ,10.00, , , ,64, ,18.0, ,61, ,16.1, ,59, ,15.0, , 84, , 7, ,290, , , ,29.89, , , , , ,M, ,SP, , , ,30.01, 
24229,20130905,0225,11,SCT013 OVC110, ,10.00, , , ,63, ,17.0, ,61, ,15.9, ,59, ,15.0, , 87, , 5, ,260, , , ,29.88, , , , , ,M, ,SP, , , ,30.00, 
24229,20130905,0253,11,FEW013 BKN110, ,10.00, , , ,64, ,17.8, ,61, ,16.1, ,59, ,15.0, , 84, , 5, ,330, , , ,29.87, , , , , ,29.99, ,AA, , , ,29.99, 
24229,20130905,0349,11,BKN026 BKN100, ,10.00, , , ,64, ,18.0, ,61, ,16.1, ,59, ,15.0, , 84, , 7, ,230, , , ,29.87, , , , , ,M, ,SP, , , ,29.99, 
24229,20130905,0353,11,BKN026 BKN100, ,10.00, , , ,64, ,17.8, ,61, ,16.1, ,59, ,15.0, , 84, , 5, ,250, , , ,29.87, , , , , ,29.99, ,AA, , , ,29.99, 
24229,20130905,0453,11,BKN026 OVC100, ,10.00, , , ,64, ,17.8, ,62, ,16.4, ,60, ,15.6, , 87, , 5, ,350, , , ,29.87, , , , , ,29.98, ,AA, , , ,29.99, 
24229,20130905,0553,11,SCT012 BKN028 OVC100, ,10.00, , , ,64, ,17.8, ,61, ,16.1, ,59, ,15.0, , 84, , 3, ,VR , , , ,29.88, , , , , ,29.99, ,AA, , , ,30.00, 
24229,20130905,0653,11,SCT014 BKN024 OVC100, ,10.00, , , ,64, ,17.8, ,61, ,16.1, ,59, ,15.0, , 84, , 3, ,VR , , , ,29.88, , , , , ,30.00, ,AA, , , ,30.00, 
24229,20130905,0751,11,BKN014 OVC024, ,10.00, , , ,64, ,18.0, ,61, ,16.1, ,59, ,15.0, , 84, , 0, ,000, , , ,29.89, , , , , ,M, ,SP, , , ,30.01, 
24229,20130905,0753,11,BKN014 OVC024, ,10.00, , , ,65, ,18.3, ,61, ,16.3, ,59, ,15.0, , 81, , 0, ,000, , , ,29.88, , , , , ,30.00, ,AA, , , ,30.00, 
24229,20130905,0832,11,OVC017, ,10.00, , , ,64, ,18.0, ,60, ,15.5, ,57, ,14.0, , 78, , 7, ,320, , , ,29.88, , , , , ,M, ,SP, , , ,30.00, 
24229,20130905,0853,11,OVC017, ,10.00, , , ,65, ,18.3, ,61, ,16.3, ,59, ,15.0, , 81, , 7, ,320, , , ,29.89, , , , , ,30.00, ,AA, , , ,30.01, 
24229,20130905,0953,11,OVC017, ,10.00, , , ,66, ,18.9, ,62, ,16.5, ,59, ,15.0, , 78, , 5, ,310, , , ,29.88, , , , , ,30.00, ,AA, , , ,30.00, 
24229,20130905,1053,11,OVC017, ,10.00, , , ,66, ,18.9, ,62, ,16.5, ,59, ,15.0, , 78, , 5, ,300, , , ,29.88, , , , , ,30.00, ,AA, , , ,30.00, 
24229,20130905,1153,11,OVC023, ,10.00, , , ,67, ,19.4, ,62, ,16.8, ,59, ,15.0, , 76, , 5, ,330, , , ,29.87, , , , , ,29.98, ,AA, , , ,29.99, 
24229,20130905,1253,11,OVC022, ,10.00, , , ,67, ,19.4, ,62, ,16.8, ,59, ,15.0, , 76, , 3, ,080, , , ,29.87, , , , , ,29.99, ,AA, , , ,29.99, 
