Hourly Obs

Month/Year: 07/2012
Station Location: PORTLAND INTERNATIONAL AIRPORT (24229)
Lat: 45.595
Lon: -122.609
Elev: 19 ft. above sea level
WBAN,Date,Time,StationType,SkyCondition,SkyConditionFlag,Visibility,VisibilityFlag,WeatherType,WeatherTypeFlag,DryBulbFarenheit,DryBulbFarenheitFlag,DryBulbCelsius,DryBulbCelsiusFlag,WetBulbFarenheit,WetBulbFarenheitFlag,WetBulbCelsius,WetBulbCelsiusFlag,DewPointFarenheit,DewPointFarenheitFlag,DewPointCelsius,DewPointCelsiusFlag,RelativeHumidity,RelativeHumidityFlag,WindSpeed,WindSpeedFlag,WindDirection,WindDirectionFlag,ValueForWindCharacter,ValueForWindCharacterFlag,StationPressure,StationPressureFlag,PressureTendency,PressureTendencyFlag,PressureChange,PressureChangeFlag,SeaLevelPressure,SeaLevelPressureFlag,RecordType,RecordTypeFlag,HourlyPrecip,HourlyPrecipFlag,Altimeter,AltimeterFlag
24229,20120701,1053,11,BKN025 OVC032, ,10.00, , , ,64, ,17.8, ,57, ,13.7, ,51, ,10.6, , 63, , 0, ,000, , , ,29.95, , , , , ,30.07, ,AA, , , ,30.07, 
24229,20120701,1143,11,SCT025 OVC033, ,10.00, , , ,64, ,18.0, ,57, ,14.0, ,52, ,11.0, , 65, , 8, ,320, , , ,29.96, , , , , ,M, ,SP, , , ,30.08, 
24229,20120701,1153,11,SCT025 OVC033, ,10.00, , , ,65, ,18.3, ,57, ,14.0, ,51, ,10.6, , 61, , 7, ,320, , , ,29.95, , , , , ,30.07, ,AA, , , ,30.07, 
24229,20120701,1253,11,FEW025 BKN038 OVC045, ,10.00, , , ,65, ,18.3, ,58, ,14.3, ,52, ,11.1, , 63, , 8, ,290, , , ,29.96, ,3, ,003, ,30.07, ,AA, , , ,30.08, 
24229,20120701,1353,11,FEW025 OVC032, ,10.00, , , ,65, ,18.3, ,57, ,14.0, ,51, ,10.6, , 61, , 7, ,280, , , ,29.96, , , , , ,30.07, ,AA, , , ,30.08, 
24229,20120701,1453,11,OVC031, ,10.00, , , ,66, ,18.9, ,58, ,14.2, ,51, ,10.6, , 59, , 0, ,000, , , ,29.95, , , , , ,30.07, ,AA, , , ,30.07, 
24229,20120701,1553,11,FEW028 BKN039 OVC049, ,10.00, , , ,66, ,18.9, ,57, ,13.9, ,50, ,10.0, , 57, , 6, ,300, , , ,29.95, ,8, ,002, ,30.07, ,AA, , , ,30.07, 
24229,20120701,1653,11,FEW040 BKN050 BKN250, ,10.00, , , ,69, ,20.6, ,59, ,15.2, ,52, ,11.1, , 55, , 5, ,280, , , ,29.93, , , , , ,30.04, ,AA, , , ,30.05, 
24229,20120701,1753,11,FEW040 SCT050 SCT250, ,10.00, , , ,68, ,20.0, ,58, ,14.7, ,51, ,10.6, , 55, , 6, ,280, , , ,29.92, , , , , ,30.04, ,AA, , , ,30.04, 
24229,20120701,1853,11,FEW050 SCT250, ,10.00, , , ,67, ,19.4, ,58, ,14.4, ,51, ,10.6, , 57, , 6, ,280, , , ,29.91, ,6, ,013, ,30.03, ,AA, , , ,30.03, 
24229,20120701,1953,11,FEW055 BKN250, ,10.00, , , ,63, ,17.2, ,56, ,13.5, ,51, ,10.6, , 65, , 6, ,320, , , ,29.91, , , , , ,30.02, ,AA, , , ,30.03, 
24229,20120701,2053,11,BKN046 OVC250, ,10.00, , , ,63, ,17.2, ,56, ,13.2, ,50, ,10.0, , 63, , 5, ,320, , , ,29.91, , , , , ,30.03, ,AA, , , ,30.03, 
24229,20120701,2153,11,SCT049 BKN250, ,10.00, , , ,61, ,16.1, ,55, ,12.5, ,49, ,9.4, , 65, , 3, ,310, , , ,29.92, ,3, ,002, ,30.03, ,AA, , , ,30.04, 
24229,20120701,2253,11,BKN043 BKN250, ,10.00, , , ,60, ,15.6, ,54, ,12.0, ,48, ,8.9, , 65, , 5, ,310, , , ,29.91, , , , , ,30.02, ,AA, , , ,30.03, 
24229,20120701,2353,11,SCT043 BKN250, ,10.00, , , ,59, ,15.0, ,53, ,11.7, ,48, ,8.9, , 67, , 6, ,320, , , ,29.90, , , , , ,30.01, ,AA, , , ,30.02, 
24229,20120702,0053,11,BKN041 BKN250, ,10.00, , , ,58, ,14.4, ,53, ,11.5, ,48, ,8.9, , 70, , 0, ,000, , , ,29.89, ,6, ,008, ,30.01, ,AA, , , ,30.01, 
24229,20120702,0153,11,BKN045 BKN200, ,10.00, , , ,57, ,13.9, ,53, ,11.5, ,49, ,9.4, , 75, , 6, ,320, , , ,29.90, , , , , ,30.01, ,AA, , , ,30.02, 
24229,20120702,0253,11,OVC045, ,10.00, , , ,57, ,13.9, ,53, ,11.5, ,49, ,9.4, , 75, , 7, ,310, , , ,29.88, , , , , ,30.00, ,AA, , , ,30.00, 
24229,20120702,0353,11,OVC047, ,10.00, , , ,57, ,13.9, ,53, ,11.5, ,49, ,9.4, , 75, , 3, ,320, , , ,29.88, ,8, ,005, ,29.99, ,AA, , , ,30.00, 
24229,20120702,0453,11,BKN035 OVC047, ,10.00, , , ,57, ,13.9, ,53, ,11.5, ,49, ,9.4, , 75, , 0, ,000, , , ,29.88, , , , , ,30.00, ,AA, , , ,30.00, 
24229,20120702,0553,11,FEW035 BKN047, ,10.00, , , ,57, ,13.9, ,53, ,11.5, ,49, ,9.4, , 75, , 5, ,330, , , ,29.88, , , , , ,30.00, ,AA, , , ,30.00, 
24229,20120702,0653,11,FEW035 BKN047 OVC120, ,10.00, , , ,58, ,14.4, ,53, ,11.8, ,49, ,9.4, , 72, , 3, ,VR , , , ,29.89, ,1, ,003, ,30.00, ,AA, , , ,30.01, 
24229,20120702,0753,11,BKN049 OVC120, ,10.00, , , ,59, ,15.0, ,54, ,12.0, ,49, ,9.4, , 70, , 0, ,000, , , ,29.89, , , , , ,30.00, ,AA, , , ,30.01, 
24229,20120702,0853,11,BKN031 OVC049, ,10.00, , , ,60, ,15.6, ,54, ,12.2, ,49, ,9.4, , 67, , 7, ,280, , , ,29.88, , , , , ,29.99, ,AA, , , ,30.00, 
24229,20120702,0953,11,FEW030 BKN047 OVC120, ,10.00, , , ,62, ,16.7, ,55, ,12.7, ,49, ,9.4, , 63, , 6, ,280, , , ,29.87, ,8, ,006, ,29.98, ,AA, , , ,29.99, 
24229,20120702,1053,11,FEW030 BKN047 OVC120, ,10.00, , , ,65, ,18.3, ,57, ,13.7, ,50, ,10.0, , 59, , 3, ,340, , , ,29.86, , , , , ,29.97, ,AA, , , ,29.98, 
24229,20120702,1153,11,FEW030 BKN040 BKN049, ,10.00, , , ,67, ,19.4, ,58, ,14.4, ,51, ,10.6, , 57, , 5, ,340, , , ,29.84, , , , , ,29.96, ,AA, , , ,29.96, 
24229,20120702,1253,11,FEW030 BKN040 BKN250, ,10.00, , , ,69, ,20.6, ,59, ,14.9, ,51, ,10.6, , 53, , 5, ,030, , , ,29.83, ,8, ,014, ,29.94, ,AA, , , ,29.95, 
24229,20120702,1353,11,FEW035 SCT047 BKN150, ,10.00, , , ,70, ,21.1, ,59, ,15.1, ,51, ,10.6, , 51, , 5, ,040, , , ,29.81, , , , , ,29.93, ,AA, , , ,29.93, 
24229,20120702,1453,11,FEW036 SCT047 BKN150, ,10.00, , , ,71, ,21.7, ,59, ,15.1, ,50, ,10.0, , 48, , 6, ,220, , , ,29.80, , , , , ,29.91, ,AA, , , ,29.92, 
24229,20120702,1553,11,BKN050 BKN140, ,10.00, , , ,71, ,21.7, ,59, ,15.1, ,50, ,10.0, , 48, , 6, ,250, , , ,29.78, ,6, ,015, ,29.90, ,AA, , , ,29.90, 
24229,20120702,1653,11,FEW040 BKN055 BKN130, ,10.00, , , ,72, ,22.2, ,59, ,14.8, ,48, ,8.9, , 43, , 0, ,000, , , ,29.77, , , , , ,29.89, ,AA, , , ,29.89, 
24229,20120702,1753,11,BKN050 BKN130, ,10.00, , , ,67, ,19.4, ,59, ,15.0, ,53, ,11.7, , 61, , 7, ,350, , , ,29.77, , , , , ,29.89, ,AA, , , ,29.89, 
24229,20120702,1853,11,SCT047 BKN060 OVC130, ,10.00, , , ,64, ,17.8, ,57, ,14.0, ,52, ,11.1, , 65, ,11, ,320, , , ,29.79, ,3, ,004, ,29.91, ,AA, , , ,29.91, 
24229,20120702,1953,11,FEW038 BKN080 OVC110, ,10.00, , , ,62, ,16.7, ,56, ,13.3, ,51, ,10.6, , 67, , 5, ,330, , , ,29.80, , , , , ,29.92, ,AA, , , ,29.92, 
24229,20120702,2053,11,SCT034 BKN047 OVC065, ,10.00, , , ,61, ,16.1, ,55, ,12.8, ,50, ,10.0, , 67, , 3, ,350, , , ,29.82, , , , , ,29.93, ,AA, , , ,29.94, 
24229,20120702,2151,11,BKN028 OVC038, ,10.00, ,-RA, ,61, ,16.0, ,56, ,13.3, ,52, ,11.0, , 72, ,13, ,260, , , ,29.84, , , , , ,M, ,SP, , , ,29.96, 
24229,20120702,2153,11,BKN028 OVC038, ,10.00, ,-RA, ,60, ,15.6, ,55, ,12.5, ,50, ,10.0, , 70, ,14, ,250, , , ,29.84, ,3, ,015, ,29.95, ,AA, ,  T, ,29.96, 
24229,20120702,2234,11,SCT028 OVC030, ,10.00, ,-RA, ,57, ,14.0, ,54, ,12.3, ,52, ,11.0, , 83, , 7, ,220, , , ,29.85, , , , , ,M, ,SP, , , ,29.97, 
24229,20120702,2253,11,SCT029 OVC042, ,10.00, ,-RA, ,57, ,13.9, ,54, ,12.1, ,51, ,10.6, , 80, , 7, ,210, , , ,29.84, , , , , ,29.96, ,AA, ,0.01, ,29.96, 
24229,20120702,2353,11,FEW028 BKN049 OVC055, ,10.00, , , ,57, ,13.9, ,54, ,12.1, ,51, ,10.6, , 80, ,14, ,200, ,18, ,29.84, , , , , ,29.96, ,AA, ,  T, ,29.96, 
24229,20120703,0053,11,BKN048 OVC060, ,10.00, , , ,56, ,13.3, ,53, ,11.8, ,51, ,10.6, , 83, ,13, ,190, , , ,29.84, ,0, ,001, ,29.96, ,AA, ,  T, ,29.96, 
24229,20120703,0153,11,SCT018 OVC037, ,10.00, , , ,57, ,13.9, ,54, ,12.1, ,51, ,10.6, , 80, ,16, ,190, , , ,29.84, , , , , ,29.95, ,AA, , , ,29.96, 
24229,20120703,0231,11,SCT021 BKN027 BKN100, ,10.00, , , ,57, ,14.0, ,53, ,11.8, ,50, ,10.0, , 78, ,18, ,200, ,23, ,29.83, , , , , ,M, ,SP, , , ,29.95, 
24229,20120703,0253,11,BKN021 BKN033 OVC055, ,10.00, ,-RA, ,56, ,13.3, ,53, ,11.8, ,51, ,10.6, , 83, ,21, ,200, ,26, ,29.84, , , , , ,29.95, ,AA, ,  T, ,29.96, 
24229,20120703,0319,11,SCT021 BKN033 OVC060, ,10.00, , , ,55, ,13.0, ,53, ,11.8, ,52, ,11.0, , 90, ,17, ,210, , , ,29.84, , , , , ,M, ,SP, , , ,29.96, 
24229,20120703,0353,11,FEW021 BKN075 BKN090, ,10.00, ,-RA, ,56, ,13.3, ,53, ,11.8, ,51, ,10.6, , 83, ,15, ,210, ,24, ,29.86, ,3, ,006, ,29.97, ,AA, ,  T, ,29.98, 
24229,20120703,0453,11,FEW030 BKN055 BKN080, ,10.00, , , ,56, ,13.3, ,53, ,11.8, ,51, ,10.6, , 83, ,11, ,220, , , ,29.89, , , , , ,30.01, ,AA, ,  T, ,30.01, 
24229,20120703,0553,11,FEW030 SCT050 BKN075, ,10.00, , , ,58, ,14.4, ,54, ,12.3, ,51, ,10.6, , 78, , 7, ,240, , , ,29.93, , , , , ,30.04, ,AA, , , ,30.05, 
24229,20120703,0653,11,SCT018 BKN070, ,10.00, , , ,58, ,14.4, ,54, ,12.3, ,51, ,10.6, , 78, , 7, ,290, , , ,29.96, ,1, ,034, ,30.07, ,AA, , , ,30.08, 
24229,20120703,0710,11,SCT018 BKN023 BKN070, ,10.00, ,-RA, ,59, ,15.0, ,54, ,12.3, ,50, ,10.0, , 72, , 7, ,290, , , ,29.96, , , , , ,M, ,SP, , , ,30.08, 
24229,20120703,0753,11,SCT020 BKN029 BKN090, ,10.00, , , ,60, ,15.6, ,54, ,12.0, ,48, ,8.9, , 65, , 8, ,300, , , ,29.97, , , , , ,30.09, ,AA, ,  T, ,30.09, 
24229,20120703,0819,11,SCT028 BKN090, ,10.00, , , ,61, ,16.0, ,53, ,11.7, ,46, ,8.0, , 58, , 8, ,310, , , ,29.97, , , , , ,M, ,SP, , , ,30.09, 
24229,20120703,0853,11,FEW018 BKN033 BKN090, ,10.00, , , ,61, ,16.1, ,53, ,11.7, ,46, ,7.8, , 58, ,11, ,300, , , ,29.99, , , , , ,30.11, ,AA, , , ,30.11, 
24229,20120703,0953,11,FEW018 BKN035 OVC050, ,10.00, , , ,61, ,16.1, ,53, ,11.5, ,45, ,7.2, , 56, ,10, ,290, , , ,30.01, ,3, ,019, ,30.13, ,AA, , , ,30.13, 
24229,20120703,1053,11,SCT042 BKN065, ,10.00, , , ,63, ,17.2, ,53, ,11.7, ,44, ,6.7, , 50, , 7, ,250, , , ,30.02, , , , , ,30.14, ,AA, , , ,30.14, 
24229,20120703,1153,11,BKN045 BKN070, ,10.00, , , ,65, ,18.3, ,54, ,12.2, ,44, ,6.7, , 47, , 5, ,330, , , ,30.02, , , , , ,30.14, ,AA, , , ,30.14, 
24229,20120703,1253,11,FEW025 BKN050 BKN070, ,10.00, , , ,64, ,17.8, ,54, ,12.4, ,46, ,7.8, , 52, , 7, ,310, , , ,30.03, ,2, ,006, ,30.15, ,AA, , , ,30.15, 
24229,20120703,1353,11,BKN050 BKN080, ,10.00, , , ,66, ,18.9, ,54, ,12.4, ,44, ,6.7, , 45, , 8, ,310, , , ,30.02, , , , , ,30.13, ,AA, , , ,30.14, 
24229,20120703,1453,11,FEW030 SCT050 BKN080, ,10.00, , , ,66, ,18.9, ,55, ,12.7, ,45, ,7.2, , 47, , 5, ,VR , , , ,30.01, , , , , ,30.13, ,AA, , , ,30.13, 
24229,20120703,1553,11,FEW030 BKN055 BKN085, ,10.00, , , ,66, ,18.9, ,55, ,12.7, ,45, ,7.2, , 47, , 7, ,310, , , ,30.01, ,6, ,006, ,30.13, ,AA, , , ,30.13, 
24229,20120703,1653,11,FEW031 SCT043 BKN080, ,10.00, , , ,65, ,18.3, ,55, ,12.9, ,47, ,8.3, , 52, , 7, ,350, , , ,30.01, , , , , ,30.12, ,AA, , , ,30.13, 
24229,20120703,1753,11,FEW045 SCT080, ,10.00, , , ,63, ,17.2, ,55, ,12.7, ,48, ,8.9, , 58, , 9, ,340, , , ,30.00, , , , , ,30.12, ,AA, , , ,30.12, 
24229,20120703,1853,11,FEW055, ,10.00, , , ,62, ,16.7, ,54, ,12.2, ,47, ,8.3, , 58, , 8, ,350, ,16, ,30.01, ,3, ,000, ,30.13, ,AA, , , ,30.13, 
24229,20120703,1953,11,FEW070, ,10.00, , , ,60, ,15.6, ,53, ,11.5, ,46, ,7.8, , 60, , 8, ,340, , , ,30.01, , , , , ,30.13, ,AA, , , ,30.13, 
24229,20120703,2053,11,FEW049, ,10.00, , , ,58, ,14.4, ,51, ,10.7, ,45, ,7.2, , 62, , 7, ,330, , , ,30.02, , , , , ,30.14, ,AA, , , ,30.14, 
24229,20120703,2153,11,FEW049, ,10.00, , , ,56, ,13.3, ,51, ,10.5, ,46, ,7.8, , 69, , 8, ,320, , , ,30.01, ,0, ,000, ,30.13, ,AA, , , ,30.13, 
24229,20120703,2253,11,FEW250, ,10.00, , , ,55, ,12.8, ,51, ,10.5, ,47, ,8.3, , 75, ,10, ,320, , , ,30.00, , , , , ,30.11, ,AA, , , ,30.12, 
24229,20120703,2353,11,FEW150, ,10.00, , , ,54, ,12.2, ,50, ,9.9, ,46, ,7.8, , 75, , 6, ,300, , , ,29.99, , , , , ,30.11, ,AA, , , ,30.11, 
24229,20120704,0053,11,CLR, ,10.00, , , ,53, ,11.7, ,49, ,9.7, ,46, ,7.8, , 77, , 8, ,320, , , ,29.98, ,8, ,013, ,30.09, ,AA, , , ,30.10, 
24229,20120704,0153,11,FEW250, ,10.00, , , ,53, ,11.7, ,49, ,9.7, ,46, ,7.8, , 77, , 5, ,350, , , ,29.97, , , , , ,30.09, ,AA, , , ,30.09, 
24229,20120704,0253,11,CLR, ,10.00, , , ,52, ,11.1, ,49, ,9.1, ,45, ,7.2, , 77, , 0, ,000, , , ,29.97, , , , , ,30.08, ,AA, , , ,30.09, 
24229,20120704,0353,11,FEW020, ,10.00, , , ,51, ,10.6, ,49, ,9.1, ,46, ,7.8, , 83, , 0, ,000, , , ,29.96, ,8, ,007, ,30.07, ,AA, , , ,30.08, 
24229,20120704,0453,11,SCT030 BKN120, ,10.00, , , ,50, ,10.0, ,48, ,8.8, ,46, ,7.8, , 86, , 0, ,000, , , ,29.95, , , , , ,30.07, ,AA, , , ,30.07, 
24229,20120704,0509,11,SCT006 BKN010, ,10.00, , , ,50, ,10.0, ,48, ,8.8, ,46, ,8.0, , 86, , 0, ,000, , , ,29.95, , , , , ,M, ,SP, , , ,30.07, 
24229,20120704,0540,11,OVC009, ,10.00, , , ,52, ,11.0, ,49, ,9.4, ,46, ,8.0, , 80, , 0, ,000, , , ,29.96, , , , , ,M, ,SP, , , ,30.08, 
24229,20120704,0553,11,OVC009, ,10.00, , , ,51, ,10.6, ,49, ,9.4, ,47, ,8.3, , 86, , 0, ,000, , , ,29.96, , , , , ,30.07, ,AA, , , ,30.08, 
24229,20120704,0653,11,OVC007, ,10.00, , , ,52, ,11.1, ,49, ,9.7, ,47, ,8.3, , 83, , 3, ,030, , , ,29.96, ,3, ,003, ,30.08, ,AA, , , ,30.08, 
24229,20120704,0753,11,BKN008, ,10.00, , , ,53, ,11.7, ,50, ,9.9, ,47, ,8.3, , 80, , 3, ,070, , , ,29.96, , , , , ,30.07, ,AA, , , ,30.08, 
24229,20120704,0839,11,SCT008, ,10.00, , , ,55, ,13.0, ,51, ,10.7, ,48, ,9.0, , 77, , 0, ,000, , , ,29.95, , , , , ,M, ,SP, , , ,30.07, 
24229,20120704,0853,11,FEW008, ,10.00, , , ,57, ,13.9, ,52, ,11.2, ,48, ,8.9, , 72, , 0, ,000, , , ,29.95, , , , , ,30.06, ,AA, , , ,30.07, 
24229,20120704,0953,11,FEW008, ,10.00, , , ,61, ,16.1, ,54, ,12.2, ,48, ,8.9, , 63, , 7, ,280, , , ,29.93, ,8, ,012, ,30.04, ,AA, , , ,30.05, 
24229,20120704,1053,11,FEW030, ,10.00, , , ,65, ,18.3, ,55, ,12.7, ,46, ,7.8, , 50, ,10, ,280, , , ,29.91, , , , , ,30.02, ,AA, , , ,30.03, 
24229,20120704,1153,11,FEW030, ,10.00, , , ,67, ,19.4, ,55, ,12.7, ,44, ,6.7, , 44, ,11, ,280, , , ,29.89, , , , , ,30.01, ,AA, , , ,30.01, 
24229,20120704,1253,11,FEW030, ,10.00, , , ,69, ,20.6, ,56, ,13.1, ,44, ,6.7, , 41, ,10, ,280, , , ,29.87, ,8, ,018, ,29.99, ,AA, , , ,29.99, 
24229,20120704,1353,11,FEW038, ,10.00, , , ,72, ,22.2, ,56, ,13.1, ,41, ,5.0, , 33, , 8, ,310, , , ,29.86, , , , , ,29.98, ,AA, , , ,29.98, 
24229,20120704,1453,11,FEW047, ,10.00, , , ,73, ,22.8, ,53, ,11.8, ,33, ,0.6, , 23, , 8, ,270, , , ,29.85, , , , , ,29.96, ,AA, , , ,29.97, 
24229,20120704,1553,11,FEW048, ,10.00, , , ,74, ,23.3, ,52, ,11.2, ,28, ,-2.2, , 18, ,11, ,270, , , ,29.83, ,8, ,015, ,29.94, ,AA, , , ,29.95, 
24229,20120704,1653,11,FEW050, ,10.00, , , ,75, ,23.9, ,55, ,12.5, ,34, ,1.1, , 22, , 8, ,290, , , ,29.81, , , , , ,29.93, ,AA, , , ,29.93, 
24229,20120704,1753,11,FEW050, ,10.00, , , ,74, ,23.3, ,55, ,12.8, ,37, ,2.8, , 26, , 5, ,310, , , ,29.80, , , , , ,29.92, ,AA, , , ,29.92, 
24229,20120704,1853,11,FEW070, ,10.00, , , ,72, ,22.2, ,56, ,13.1, ,41, ,5.0, , 33, , 3, ,340, , , ,29.81, ,5, ,006, ,29.92, ,AA, , , ,29.93, 
24229,20120704,1953,11,FEW250, ,10.00, , , ,69, ,20.6, ,57, ,13.6, ,46, ,7.8, , 44, , 5, ,330, , , ,29.81, , , , , ,29.93, ,AA, , , ,29.93, 
24229,20120704,2053,11,FEW250, , 5.00, ,HZ, ,65, ,18.3, ,57, ,13.7, ,50, ,10.0, , 59, , 8, ,320, , , ,29.83, , , , , ,29.95, ,AA, , , ,29.95, 
24229,20120704,2153,11,CLR, , 9.00, , , ,63, ,17.2, ,56, ,13.2, ,50, ,10.0, , 63, , 5, ,VR , , , ,29.84, ,3, ,011, ,29.96, ,AA, , , ,29.96, 
24229,20120704,2253,11,CLR, , 9.00, , , ,61, ,16.1, ,55, ,12.8, ,50, ,10.0, , 67, , 6, ,310, , , ,29.85, , , , , ,29.96, ,AA, , , ,29.97, 
24229,20120704,2353,11,FEW250, ,10.00, , , ,60, ,15.6, ,55, ,12.5, ,50, ,10.0, , 70, , 3, ,330, , , ,29.85, , , , , ,29.97, ,AA, , , ,29.97, 
24229,20120705,0053,11,CLR, ,10.00, , , ,59, ,15.0, ,54, ,12.3, ,50, ,10.0, , 72, , 0, ,000, , , ,29.86, ,3, ,006, ,29.98, ,AA, , , ,29.98, 
24229,20120705,0153,11,CLR, ,10.00, , , ,57, ,13.9, ,53, ,11.5, ,49, ,9.4, , 75, , 3, ,330, , , ,29.86, , , , , ,29.98, ,AA, , , ,29.98, 
24229,20120705,0253,11,CLR, ,10.00, , , ,57, ,13.9, ,53, ,11.8, ,50, ,10.0, , 78, , 0, ,000, , , ,29.86, , , , , ,29.98, ,AA, , , ,29.98, 
24229,20120705,0353,11,CLR, ,10.00, , , ,55, ,12.8, ,52, ,11.3, ,50, ,10.0, , 83, , 0, ,000, , , ,29.87, ,3, ,004, ,29.99, ,AA, , , ,29.99, 
24229,20120705,0453,11,FEW008, ,10.00, , , ,55, ,12.8, ,52, ,11.3, ,50, ,10.0, , 83, , 0, ,000, , , ,29.88, , , , , ,30.00, ,AA, , , ,30.00, 
24229,20120705,0553,11,FEW008, ,10.00, , , ,56, ,13.3, ,53, ,11.5, ,50, ,10.0, , 80, , 0, ,000, , , ,29.89, , , , , ,30.01, ,AA, , , ,30.01, 
24229,20120705,0653,11,CLR, ,10.00, , , ,57, ,13.9, ,53, ,11.8, ,50, ,10.0, , 78, , 0, ,000, , , ,29.90, ,1, ,009, ,30.01, ,AA, , , ,30.02, 
24229,20120705,0753,11,CLR, ,10.00, , , ,60, ,15.6, ,55, ,12.5, ,50, ,10.0, , 70, , 3, ,310, , , ,29.91, , , , , ,30.02, ,AA, , , ,30.03, 
24229,20120705,0853,11,CLR, ,10.00, , , ,63, ,17.2, ,56, ,13.5, ,51, ,10.6, , 65, , 0, ,000, , , ,29.90, , , , , ,30.01, ,AA, , , ,30.02, 
24229,20120705,0953,11,CLR, ,10.00, , , ,66, ,18.9, ,58, ,14.2, ,51, ,10.6, , 59, , 3, ,300, , , ,29.89, ,8, ,003, ,30.01, ,AA, , , ,30.01, 
24229,20120705,1053,11,FEW050, ,10.00, , , ,69, ,20.6, ,59, ,14.9, ,51, ,10.6, , 53, , 8, ,270, , , ,29.88, , , , , ,30.00, ,AA, , , ,30.00, 
24229,20120705,1153,11,FEW050, ,10.00, , , ,72, ,22.2, ,59, ,15.0, ,49, ,9.4, , 44, , 9, ,280, , , ,29.87, , , , , ,29.99, ,AA, , , ,29.99, 
