Month/Year: 06/2013
Station Location: PORTLAND INTERNATIONAL AIRPORT (24229)
Lat: 45.595
Lon: -122.609
Elev: 19 ft. above sea level
WBAN,Date,Time,StationType,SkyCondition,SkyConditionFlag,Visibility,VisibilityFlag,WeatherType,WeatherTypeFlag,DryBulbFarenheit,DryBulbFarenheitFlag,DryBulbCelsius,DryBulbCelsiusFlag,WetBulbFarenheit,WetBulbFarenheitFlag,WetBulbCelsius,WetBulbCelsiusFlag,DewPointFarenheit,DewPointFarenheitFlag,DewPointCelsius,DewPointCelsiusFlag,RelativeHumidity,RelativeHumidityFlag,WindSpeed,WindSpeedFlag,WindDirection,WindDirectionFlag,ValueForWindCharacter,ValueForWindCharacterFlag,StationPressure,StationPressureFlag,PressureTendency,PressureTendencyFlag,PressureChange,PressureChangeFlag,SeaLevelPressure,SeaLevelPressureFlag,RecordType,RecordTypeFlag,HourlyPrecip,HourlyPrecipFlag,Altimeter,AltimeterFlag
24229,20130601,1553,11,FEW060 SCT100, ,10.00, , , ,75, ,23.9, ,60, ,15.7, ,49, ,9.4, , 40, , 8, ,290, , , ,29.95, , , , , ,30.07, ,AA, , , ,30.07, 
24229,20130601,1653,11,FEW060 SCT090, ,10.00, , , ,74, ,23.3, ,61, ,16.0, ,51, ,10.6, , 45, , 6, ,300, , , ,29.93, , , , , ,30.05, ,AA, , , ,30.05, 
24229,20130601,1753,11,FEW060, ,10.00, , , ,73, ,22.8, ,60, ,15.8, ,51, ,10.6, , 46, , 3, ,320, , , ,29.92, , , , , ,30.03, ,AA, , , ,30.04, 
24229,20130601,1853,11,FEW075, ,10.00, , , ,70, ,21.1, ,60, ,15.4, ,52, ,11.1, , 53, , 6, ,340, , , ,29.91, , , , , ,30.03, ,AA, , , ,30.03, 
24229,20130601,1953,11,FEW075, ,10.00, , , ,68, ,20.0, ,59, ,15.2, ,53, ,11.7, , 59, , 5, ,330, , , ,29.90, , , , , ,30.02, ,AA, , , ,30.02, 
24229,20130601,2053,11,SCT050, ,10.00, , , ,66, ,18.9, ,59, ,14.8, ,53, ,11.7, , 63, , 6, ,330, , , ,29.92, , , , , ,30.03, ,AA, , , ,30.04, 
24229,20130601,2153,11,SCT055, ,10.00, , , ,62, ,16.7, ,55, ,13.0, ,50, ,10.0, , 65, , 7, ,320, , , ,29.92, , , , , ,30.04, ,AA, , , ,30.04, 
24229,20130601,2253,11,BKN055, ,10.00, , , ,61, ,16.1, ,55, ,12.8, ,50, ,10.0, , 67, ,11, ,310, , , ,29.92, , , , , ,30.04, ,AA, , , ,30.04, 
24229,20130601,2353,11,BKN055, ,10.00, , , ,58, ,14.4, ,53, ,11.8, ,49, ,9.4, , 72, ,16, ,310, , , ,29.92, , , , , ,30.04, ,AA, , , ,30.04, 
24229,20130602,0053,11,BKN050, ,10.00, , , ,57, ,13.9, ,53, ,11.8, ,50, ,10.0, , 78, ,11, ,320, , , ,29.92, , , , , ,30.04, ,AA, , , ,30.04, 
24229,20130602,0153,11,BKN055, ,10.00, , , ,56, ,13.3, ,53, ,11.5, ,50, ,10.0, , 80, ,13, ,310, , , ,29.92, , , , , ,30.04, ,AA, , , ,30.04, 
24229,20130602,0253,11,BKN050, ,10.00, , , ,57, ,13.9, ,53, ,11.8, ,50, ,10.0, , 78, , 8, ,300, , , ,29.93, , , , , ,30.04, ,AA, , , ,30.05, 
24229,20130602,0353,11,BKN050, ,10.00, , , ,56, ,13.3, ,53, ,11.5, ,50, ,10.0, , 80, , 5, ,310, , , ,29.93, , , , , ,30.05, ,AA, , , ,30.05, 
24229,20130602,0453,11,FEW030 SCT048 BKN060, ,10.00, , , ,56, ,13.3, ,53, ,11.5, ,50, ,10.0, , 80, , 7, ,300, , , ,29.94, , , , , ,30.06, ,AA, , , ,30.06, 
24229,20130602,0520,11,BKN026 BKN050, ,10.00, , , ,55, ,13.0, ,52, ,11.3, ,50, ,10.0, , 83, , 8, ,310, , , ,29.95, , , , , ,M, ,SP, , , ,30.07, 
24229,20130602,0553,11,SCT015 BKN026 BKN055, ,10.00, , , ,57, ,13.9, ,53, ,11.8, ,50, ,10.0, , 78, , 7, ,310, , , ,29.96, , , , , ,30.07, ,AA, , , ,30.08, 
24229,20130602,0653,11,SCT015 OVC024, ,10.00, , , ,58, ,14.4, ,54, ,12.0, ,50, ,10.0, , 75, , 8, ,330, , , ,29.97, , , , , ,30.08, ,AA, , , ,30.09, 
24229,20130602,0753,11,FEW015 OVC022, ,10.00, , , ,58, ,14.4, ,54, ,12.0, ,50, ,10.0, , 75, , 7, ,320, , , ,29.97, , , , , ,30.08, ,AA, , , ,30.09, 
24229,20130602,0853,11,BKN024, ,10.00, , , ,61, ,16.1, ,55, ,12.5, ,49, ,9.4, , 65, , 7, ,310, , , ,29.97, , , , , ,30.08, ,AA, , , ,30.09, 
24229,20130602,0953,11,BKN028 BKN036, ,10.00, , , ,64, ,17.8, ,56, ,13.5, ,50, ,10.0, , 61, , 0, ,000, , , ,29.96, , , , , ,30.08, ,AA, , , ,30.08, 
24229,20130602,1007,11,SCT028 BKN036, ,10.00, , , ,64, ,18.0, ,56, ,13.5, ,50, ,10.0, , 61, , 0, ,000, , , ,29.96, , , , , ,M, ,SP, , , ,30.08, 
24229,20130602,1053,11,FEW028 SCT036, ,10.00, , , ,66, ,18.9, ,57, ,13.7, ,49, ,9.4, , 54, , 0, ,000, , , ,29.95, , , , , ,30.07, ,AA, , , ,30.07, 
24229,20130602,1153,11,FEW036 BKN045, ,10.00, , , ,68, ,20.0, ,57, ,13.6, ,47, ,8.3, , 47, ,11, ,290, , , ,29.94, , , , , ,30.06, ,AA, , , ,30.06, 
24229,20130602,1253,11,SCT047, ,10.00, , , ,70, ,21.1, ,58, ,14.3, ,48, ,8.9, , 46, ,10, ,310, , , ,29.94, , , , , ,30.06, ,AA, , , ,30.06, 
24229,20130602,1353,11,SCT050, ,10.00, , , ,71, ,21.7, ,58, ,14.3, ,47, ,8.3, , 43, ,15, ,310, ,21, ,29.93, , , , , ,30.05, ,AA, , , ,30.05, 
24229,20130602,1453,11,SCT050 SCT080, ,10.00, , , ,72, ,22.2, ,60, ,15.3, ,50, ,10.0, , 46, ,14, ,300, , , ,29.93, , , , , ,30.05, ,AA, , , ,30.05, 
24229,20130602,1553,11,FEW050, ,10.00, , , ,71, ,21.7, ,58, ,14.6, ,48, ,8.9, , 44, ,14, ,320, , , ,29.93, , , , , ,30.05, ,AA, , , ,30.05, 
24229,20130602,1653,11,FEW055, ,10.00, , , ,71, ,21.7, ,59, ,14.8, ,49, ,9.4, , 46, ,16, ,300, ,21, ,29.92, , , , , ,30.03, ,AA, , , ,30.04, 
24229,20130602,1753,11,FEW055, ,10.00, , , ,70, ,21.1, ,58, ,14.6, ,49, ,9.4, , 47, ,11, ,330, , , ,29.92, , , , , ,30.03, ,AA, , , ,30.04, 
24229,20130602,1853,11,FEW060, ,10.00, , , ,68, ,20.0, ,58, ,14.4, ,50, ,10.0, , 53, ,13, ,320, ,17, ,29.92, , , , , ,30.04, ,AA, , , ,30.04, 
24229,20130602,1953,11,FEW050, ,10.00, , , ,64, ,17.8, ,57, ,13.7, ,51, ,10.6, , 63, ,11, ,320, ,16, ,29.94, , , , , ,30.05, ,AA, , , ,30.06, 
24229,20130602,2053,11,FEW060, ,10.00, , , ,61, ,16.1, ,55, ,12.8, ,50, ,10.0, , 67, , 6, ,330, , , ,29.97, , , , , ,30.08, ,AA, , , ,30.09, 
24229,20130602,2153,11,CLR, ,10.00, , , ,58, ,14.4, ,53, ,11.8, ,49, ,9.4, , 72, , 7, ,340, , , ,29.98, , , , , ,30.10, ,AA, , , ,30.10, 
24229,20130602,2253,11,CLR, ,10.00, , , ,55, ,12.8, ,52, ,11.0, ,49, ,9.4, , 80, ,10, ,320, , , ,29.98, , , , , ,30.09, ,AA, , , ,30.10, 
24229,20130602,2353,11,CLR, ,10.00, , , ,54, ,12.2, ,51, ,10.5, ,48, ,8.9, , 80, ,10, ,320, , , ,29.98, , , , , ,30.09, ,AA, , , ,30.10, 
24229,20130603,0053,11,CLR, ,10.00, , , ,53, ,11.7, ,50, ,9.9, ,47, ,8.3, , 80, , 8, ,330, , , ,29.98, , , , , ,30.09, ,AA, , , ,30.10, 
24229,20130603,0153,11,FEW017, ,10.00, , , ,53, ,11.7, ,50, ,9.9, ,47, ,8.3, , 80, , 8, ,320, , , ,29.98, , , , , ,30.09, ,AA, , , ,30.10, 
24229,20130603,0253,11,FEW013, ,10.00, , , ,52, ,11.1, ,49, ,9.7, ,47, ,8.3, , 83, , 6, ,330, , , ,29.99, , , , , ,30.10, ,AA, , , ,30.11, 
24229,20130603,0353,11,SCT013, ,10.00, , , ,51, ,10.6, ,49, ,9.4, ,47, ,8.3, , 86, , 3, ,320, , , ,29.99, , , , , ,30.11, ,AA, , , ,30.11, 
24229,20130603,0443,11,BKN023, ,10.00, , , ,52, ,11.0, ,49, ,9.4, ,46, ,8.0, , 80, , 3, ,320, , , ,29.99, , , , , ,M, ,SP, , , ,30.11, 
24229,20130603,0453,11,BKN023, ,10.00, , , ,51, ,10.6, ,49, ,9.4, ,47, ,8.3, , 86, , 3, ,340, , , ,29.99, , , , , ,30.10, ,AA, , , ,30.11, 
24229,20130603,0553,11,OVC019, ,10.00, , , ,53, ,11.7, ,50, ,10.2, ,48, ,8.9, , 83, , 6, ,320, , , ,30.00, , , , , ,30.11, ,AA, , , ,30.12, 
24229,20130603,0653,11,OVC019, ,10.00, , , ,54, ,12.2, ,51, ,10.5, ,48, ,8.9, , 80, , 6, ,330, , , ,30.00, , , , , ,30.12, ,AA, , , ,30.12, 
24229,20130603,0753,11,OVC017, ,10.00, , , ,55, ,12.8, ,51, ,10.7, ,48, ,8.9, , 77, , 6, ,VR , , , ,30.01, , , , , ,30.13, ,AA, , , ,30.13, 
24229,20130603,0853,11,OVC019, ,10.00, , , ,56, ,13.3, ,51, ,10.7, ,47, ,8.3, , 72, , 9, ,310, , , ,30.02, , , , , ,30.13, ,AA, , , ,30.14, 
24229,20130603,0953,11,OVC021, ,10.00, , , ,58, ,14.4, ,53, ,11.5, ,48, ,8.9, , 70, , 6, ,340, , , ,30.02, , , , , ,30.13, ,AA, , , ,30.14, 
24229,20130603,1034,11,SCT023, ,10.00, , , ,61, ,16.0, ,54, ,12.2, ,48, ,9.0, , 63, , 7, ,360, , , ,30.01, , , , , ,M, ,SP, , , ,30.13, 
24229,20130603,1053,11,SCT023, ,10.00, , , ,61, ,16.1, ,55, ,12.5, ,49, ,9.4, , 65, , 3, ,020, , , ,30.00, , , , , ,30.12, ,AA, , , ,30.12, 
24229,20130603,1153,11,FEW025, ,10.00, , , ,65, ,18.3, ,57, ,13.7, ,50, ,10.0, , 59, , 3, ,320, , , ,29.99, , , , , ,30.11, ,AA, , , ,30.11, 
24229,20130603,1253,11,FEW025, ,10.00, , , ,68, ,20.0, ,58, ,14.4, ,50, ,10.0, , 53, , 5, ,VR , , , ,29.97, , , , , ,30.08, ,AA, , , ,30.09, 
24229,20130603,1353,11,FEW030, ,10.00, , , ,71, ,21.7, ,59, ,15.1, ,50, ,10.0, , 48, , 9, ,290, , , ,29.95, , , , , ,30.07, ,AA, , , ,30.07, 
24229,20130603,1453,11,FEW030, ,10.00, , , ,74, ,23.3, ,60, ,15.5, ,49, ,9.4, , 41, , 6, ,290, , , ,29.93, , , , , ,30.05, ,AA, , , ,30.05, 
24229,20130603,1553,11,FEW030, ,10.00, , , ,74, ,23.3, ,59, ,15.2, ,48, ,8.9, , 40, , 3, ,VR , , , ,29.92, , , , , ,30.04, ,AA, , , ,30.04, 
24229,20130603,1653,11,FEW030 SCT260, ,10.00, , , ,75, ,23.9, ,61, ,16.2, ,51, ,10.6, , 43, , 6, ,350, , , ,29.92, , , , , ,30.03, ,AA, , , ,30.04, 
24229,20130603,1753,11,FEW030 SCT250, ,10.00, , , ,74, ,23.3, ,58, ,14.5, ,45, ,7.2, , 36, , 8, ,350, , , ,29.91, , , , , ,30.03, ,AA, , , ,30.03, 
24229,20130603,1853,11,FEW250, ,10.00, , , ,71, ,21.7, ,60, ,15.3, ,51, ,10.6, , 49, , 6, ,340, , , ,29.92, , , , , ,30.03, ,AA, , , ,30.04, 
24229,20130603,1953,11,FEW250, ,10.00, , , ,68, ,20.0, ,58, ,14.4, ,50, ,10.0, , 53, , 6, ,340, , , ,29.93, , , , , ,30.04, ,AA, , , ,30.05, 
24229,20130603,2053,11,CLR, ,10.00, , , ,63, ,17.2, ,55, ,13.0, ,49, ,9.4, , 60, , 8, ,320, , , ,29.95, , , , , ,30.06, ,AA, , , ,30.07, 
24229,20130603,2153,11,CLR, ,10.00, , , ,60, ,15.6, ,54, ,12.0, ,48, ,8.9, , 65, , 9, ,320, , , ,29.96, , , , , ,30.08, ,AA, , , ,30.08, 
24229,20130603,2253,11,CLR, ,10.00, , , ,58, ,14.4, ,53, ,11.5, ,48, ,8.9, , 70, , 9, ,330, , , ,29.96, , , , , ,30.07, ,AA, , , ,30.08, 
24229,20130603,2353,11,CLR, ,10.00, , , ,56, ,13.3, ,51, ,10.7, ,47, ,8.3, , 72, , 5, ,320, , , ,29.96, , , , , ,30.08, ,AA, , , ,30.08, 
24229,20130604,0053,11,CLR, ,10.00, , , ,55, ,12.8, ,51, ,10.5, ,47, ,8.3, , 75, , 9, ,310, , , ,29.96, , , , , ,30.07, ,AA, , , ,30.08, 
24229,20130604,0153,11,CLR, ,10.00, , , ,54, ,12.2, ,50, ,10.2, ,47, ,8.3, , 77, , 5, ,330, , , ,29.97, , , , , ,30.08, ,AA, , , ,30.09, 
24229,20130604,0253,11,CLR, ,10.00, , , ,52, ,11.1, ,49, ,9.4, ,46, ,7.8, , 80, , 3, ,310, , , ,29.97, , , , , ,30.09, ,AA, , , ,30.09, 
24229,20130604,0353,11,CLR, ,10.00, , , ,51, ,10.6, ,49, ,9.1, ,46, ,7.8, , 83, , 5, ,320, , , ,29.97, , , , , ,30.09, ,AA, , , ,30.09, 
24229,20130604,0453,11,FEW250, ,10.00, , , ,50, ,10.0, ,48, ,8.8, ,46, ,7.8, , 86, , 7, ,310, , , ,29.98, , , , , ,30.09, ,AA, , , ,30.10, 
24229,20130604,0553,11,FEW250, ,10.00, , , ,52, ,11.1, ,49, ,9.7, ,47, ,8.3, , 83, , 3, ,320, , , ,29.98, , , , , ,30.09, ,AA, , , ,30.10, 
24229,20130604,0653,11,FEW250, ,10.00, , , ,55, ,12.8, ,51, ,10.5, ,47, ,8.3, , 75, , 3, ,350, , , ,29.98, , , , , ,30.10, ,AA, , , ,30.10, 
24229,20130604,0753,11,FEW250, ,10.00, , , ,58, ,14.4, ,53, ,11.8, ,49, ,9.4, , 72, , 3, ,VR , , , ,29.98, , , , , ,30.10, ,AA, , , ,30.10, 
24229,20130604,0853,11,CLR, ,10.00, , , ,61, ,16.1, ,55, ,12.5, ,49, ,9.4, , 65, , 7, ,300, , , ,29.98, , , , , ,30.09, ,AA, , , ,30.10, 
24229,20130604,0953,11,CLR, ,10.00, , , ,66, ,18.9, ,57, ,13.9, ,50, ,10.0, , 57, , 5, ,330, , , ,29.97, , , , , ,30.08, ,AA, , , ,30.09, 
24229,20130604,1053,11,CLR, ,10.00, , , ,69, ,20.6, ,59, ,14.9, ,51, ,10.6, , 53, , 8, ,280, , , ,29.95, , , , , ,30.07, ,AA, , , ,30.07, 
24229,20130604,1153,11,CLR, ,10.00, , , ,72, ,22.2, ,61, ,15.8, ,52, ,11.1, , 50, , 8, ,260, , , ,29.93, , , , , ,30.05, ,AA, , , ,30.05, 
24229,20130604,1253,11,CLR, ,10.00, , , ,78, ,25.6, ,63, ,17.1, ,52, ,11.1, , 40, ,10, ,280, , , ,29.91, , , , , ,30.03, ,AA, , , ,30.03, 
24229,20130604,1353,11,FEW060 SCT250, ,10.00, , , ,81, ,27.2, ,63, ,17.4, ,51, ,10.6, , 35, ,10, ,290, , , ,29.89, , , , , ,30.01, ,AA, , , ,30.01, 
24229,20130604,1453,11,FEW060 SCT250, ,10.00, , , ,83, ,28.3, ,64, ,17.5, ,50, ,10.0, , 32, ,11, ,300, , , ,29.87, , , , , ,29.99, ,AA, , , ,29.99, 
24229,20130604,1553,11,FEW060 SCT250, ,10.00, , , ,84, ,28.9, ,64, ,18.0, ,51, ,10.6, , 32, ,13, ,320, , , ,29.86, , , , , ,29.97, ,AA, , , ,29.98, 
24229,20130604,1653,11,FEW250, ,10.00, , , ,83, ,28.3, ,65, ,18.0, ,52, ,11.1, , 34, ,10, ,330, , , ,29.85, , , , , ,29.97, ,AA, , , ,29.97, 
24229,20130604,1753,11,FEW250, ,10.00, , , ,82, ,27.8, ,64, ,17.6, ,51, ,10.6, , 34, ,10, ,330, ,17, ,29.84, , , , , ,29.96, ,AA, , , ,29.96, 
24229,20130604,1853,11,FEW250, ,10.00, , , ,80, ,26.7, ,63, ,17.2, ,51, ,10.6, , 37, , 8, ,330, , , ,29.85, , , , , ,29.96, ,AA, , , ,29.97, 
24229,20130604,1953,11,FEW250, ,10.00, , , ,74, ,23.3, ,62, ,16.5, ,53, ,11.7, , 48, ,11, ,320, , , ,29.85, , , , , ,29.96, ,AA, , , ,29.97, 
24229,20130604,2053,11,FEW250, ,10.00, , , ,73, ,22.8, ,62, ,16.6, ,54, ,12.2, , 52, , 8, ,300, , , ,29.87, , , , , ,29.98, ,AA, , , ,29.99, 
24229,20130604,2153,11,CLR, ,10.00, , , ,71, ,21.7, ,60, ,15.6, ,52, ,11.1, , 51, , 9, ,300, , , ,29.88, , , , , ,29.99, ,AA, , , ,30.00, 
24229,20130604,2253,11,CLR, ,10.00, , , ,68, ,20.0, ,59, ,14.9, ,52, ,11.1, , 57, ,10, ,320, , , ,29.88, , , , , ,30.00, ,AA, , , ,30.00, 
24229,20130604,2353,11,CLR, ,10.00, , , ,66, ,18.9, ,58, ,14.2, ,51, ,10.6, , 59, , 7, ,320, , , ,29.89, , , , , ,30.01, ,AA, , , ,30.01, 
24229,20130605,0053,11,CLR, ,10.00, , , ,64, ,17.8, ,57, ,13.7, ,51, ,10.6, , 63, , 5, ,330, , , ,29.90, , , , , ,30.01, ,AA, , , ,30.02, 
24229,20130605,0153,11,CLR, ,10.00, , , ,63, ,17.2, ,56, ,13.2, ,50, ,10.0, , 63, , 3, ,340, , , ,29.91, , , , , ,30.02, ,AA, , , ,30.03, 
24229,20130605,0253,11,CLR, ,10.00, , , ,61, ,16.1, ,55, ,12.5, ,49, ,9.4, , 65, , 0, ,000, , , ,29.91, , , , , ,30.02, ,AA, , , ,30.03, 
24229,20130605,0353,11,FEW250, ,10.00, , , ,60, ,15.6, ,54, ,12.2, ,49, ,9.4, , 67, , 3, ,340, , , ,29.92, , , , , ,30.03, ,AA, , , ,30.04, 
24229,20130605,0453,11,FEW250, ,10.00, , , ,59, ,15.0, ,53, ,11.7, ,48, ,8.9, , 67, , 0, ,000, , , ,29.93, , , , , ,30.04, ,AA, , , ,30.05, 
24229,20130605,0553,11,FEW250, ,10.00, , , ,60, ,15.6, ,54, ,12.0, ,48, ,8.9, , 65, , 0, ,000, , , ,29.95, , , , , ,30.06, ,AA, , , ,30.07, 
24229,20130605,0653,11,FEW200, ,10.00, , , ,63, ,17.2, ,55, ,13.0, ,49, ,9.4, , 60, , 3, ,330, , , ,29.95, , , , , ,30.06, ,AA, , , ,30.07, 
24229,20130605,0753,11,FEW200, ,10.00, , , ,65, ,18.3, ,57, ,13.7, ,50, ,10.0, , 59, , 3, ,VR , , , ,29.96, , , , , ,30.07, ,AA, , , ,30.08, 
24229,20130605,0853,11,CLR, ,10.00, , , ,69, ,20.6, ,59, ,14.9, ,51, ,10.6, , 53, , 3, ,320, , , ,29.97, , , , , ,30.08, ,AA, , , ,30.09, 
24229,20130605,0953,11,FEW250, ,10.00, , , ,72, ,22.2, ,60, ,15.5, ,51, ,10.6, , 48, , 6, ,320, , , ,29.96, , , , , ,30.07, ,AA, , , ,30.08, 
24229,20130605,1053,11,FEW250, ,10.00, , , ,74, ,23.3, ,61, ,16.0, ,51, ,10.6, , 45, , 9, ,300, , , ,29.95, , , , , ,30.07, ,AA, , , ,30.07, 
24229,20130605,1153,11,SCT250, ,10.00, , , ,77, ,25.0, ,62, ,16.9, ,52, ,11.1, , 42, ,10, ,290, , , ,29.94, , , , , ,30.06, ,AA, , , ,30.06, 
24229,20130605,1253,11,FEW040 SCT250, ,10.00, , , ,80, ,26.7, ,63, ,16.9, ,50, ,10.0, , 35, , 7, ,300, , , ,29.92, , , , , ,30.04, ,AA, , , ,30.04, 
24229,20130605,1353,11,FEW045 SCT250, ,10.00, , , ,81, ,27.2, ,65, ,18.4, ,55, ,12.8, , 41, , 9, ,320, , , ,29.91, , , , , ,30.03, ,AA, , , ,30.03, 
24229,20130605,1453,11,FEW045 BKN250, ,10.00, , , ,82, ,27.8, ,66, ,18.6, ,55, ,12.8, , 40, , 6, ,340, , , ,29.89, , , , , ,30.01, ,AA, , , ,30.01, 
24229,20130605,1553,11,FEW045 BKN250, ,10.00, , , ,83, ,28.3, ,66, ,18.8, ,55, ,12.8, , 38, , 8, ,350, , , ,29.87, , , , , ,29.99, ,AA, , , ,29.99, 
24229,20130605,1653,11,SCT250, ,10.00, , , ,81, ,27.2, ,65, ,18.4, ,55, ,12.8, , 41, , 9, ,340, , , ,29.86, , , , , ,29.98, ,AA, , , ,29.98, 
24229,20130605,1753,11,SCT250, ,10.00, , , ,80, ,26.7, ,66, ,19.1, ,58, ,14.4, , 47, , 9, ,340, , , ,29.85, , , , , ,29.97, ,AA, , , ,29.97, 
24229,20130605,1853,11,BKN250, ,10.00, , , ,75, ,23.9, ,65, ,18.1, ,58, ,14.4, , 56, ,14, ,320, ,18, ,29.86, , , , , ,29.97, ,AA, , , ,29.98, 
24229,20130605,1953,11,BKN250, ,10.00, , , ,72, ,22.2, ,63, ,17.2, ,57, ,13.9, , 59, , 8, ,330, ,20, ,29.86, , , , , ,29.98, ,AA, , , ,29.98, 
24229,20130605,2053,11,BKN250, ,10.00, , , ,68, ,20.0, ,61, ,16.1, ,56, ,13.3, , 66, , 8, ,320, ,20, ,29.88, , , , , ,29.99, ,AA, , , ,30.00, 
24229,20130605,2153,11,BKN250, ,10.00, , , ,65, ,18.3, ,59, ,15.1, ,55, ,12.8, , 70, , 8, ,330, , , ,29.89, , , , , ,30.00, ,AA, , , ,30.01, 
24229,20130605,2253,11,SCT250, ,10.00, , , ,64, ,17.8, ,59, ,14.9, ,55, ,12.8, , 73, , 6, ,330, , , ,29.89, , , , , ,30.00, ,AA, , , ,30.01, 
24229,20130605,2353,11,BKN250, ,10.00, , , ,62, ,16.7, ,58, ,14.1, ,54, ,12.2, , 75, , 6, ,330, , , ,29.90, , , , , ,30.01, ,AA, , , ,30.02, 
24229,20130606,0053,11,SCT250, ,10.00, , , ,61, ,16.1, ,57, ,13.6, ,53, ,11.7, , 75, , 0, ,000, , , ,29.90, , , , , ,30.01, ,AA, , , ,30.02, 
24229,20130606,0153,11,SCT250, ,10.00, , , ,59, ,15.0, ,55, ,12.8, ,52, ,11.1, , 78, , 5, ,340, , , ,29.90, , , , , ,30.02, ,AA, , , ,30.02, 
24229,20130606,0253,11,BKN220, ,10.00, , , ,58, ,14.4, ,54, ,12.3, ,51, ,10.6, , 78, , 5, ,330, , , ,29.90, , , , , ,30.01, ,AA, , , ,30.02, 
24229,20130606,0353,11,FEW220, ,10.00, , , ,57, ,13.9, ,54, ,12.1, ,51, ,10.6, , 80, , 0, ,000, , , ,29.91, , , , , ,30.02, ,AA, , , ,30.03, 
